Date,Time,Station.Code,WDL_SAM_code,Year,Volume.Mesozooplankton.150,Subsample.Volume.Mesozooplankton.150,Volume.Microzooplankton.150,Subsample.Volume.Microzooplankton.150,Volume.Mesozooplankton.50.,Subsample.Volume.Mesozooplankton.50,Volume.Microzooplankton.50,Subsample.Volume.Microzooplankton.50,LabComments,Unable_to_make_micro_tally,Unable_to_make_meso_tally,OrganismID,ZOOP.COUNT,ZOOP.CLASSIFICATION,ZOOP.ORGANISM,ZOOP.LIFE,Entered_by,QAQC_by
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,17,Cladocera,Chydorus,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,18,Cladocera,Diaphanosoma,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,36,Cladocera,Graptoleberis,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,201,Microzooplankton & Nauplii,Rotifers,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,80,Microzooplankton & Nauplii,Copepod nauplii,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,19,Microzooplankton & Nauplii,Ostracods,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,3,Cyclopoids,Acanthocyclops vernalis adult,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,56,Cyclopoids,Cyclopoid copepodid,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,5,Cyclopoids,Microcyclops rubellus,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,2,Calanoids,Calanoid copepodid,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,3,Calanoids,Pseudodiaptomus forbesi adult,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,9,Cladocera,Alona,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,2,Cladocera,Ceriodaphnia,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,9,Cladocera,Chydorus,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,74,Cladocera,Diaphanosoma,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,9,Cladocera,Disparalona,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,8,Cladocera,Ilyocryptus,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,1,Cladocera,Kurzia,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,64,Cladocera,Moina,,,
8/11/2020,9:02,I80,,,52,0.3,52,3,,,,,High Algae,N,N,,2,Cladocera,Simocephalus,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,234,Microzooplankton & Nauplii,Rotifers,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,74,Microzooplankton & Nauplii,Copepod nauplii,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,4,Microzooplankton & Nauplii,Ostracods,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,30,Cyclopoids,Cyclopoid copepodid,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,1,Cyclopoids,Diacyclops thomasi,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,1,Cyclopoids,Eucyclops spp.,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,112,Calanoids,Calanoid copepodid,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,4,Cladocera,Bosmina,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,3,Cladocera,Chydorus,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,89,Cladocera,Diaphanosoma,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,2,Cladocera,Disparalona,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,17,Cladocera,Ilyocryptus,,,
8/11/2020,10:24,LIS,,,33,1.5,33,1,,,,,High Algae,N,N,,1,Cladocera,Macrothrix,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,12,Microzooplankton & Nauplii,Rotifers,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,261,Microzooplankton & Nauplii,Copepod nauplii,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,39,Microzooplankton & Nauplii,Ostracods,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,2,Cyclopoids,Acanthocyclops vernalis adult,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,64,Cyclopoids,Cyclopoid copepodid,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,3,Cyclopoids,Eucyclops pectinifer,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,2,Cyclopoids,Macrocyclops albidus,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,4,Cyclopoids,Microcyclops rubellus,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,8,Calanoids,Calanoid copepodid,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,2,Cladocera,Alona,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,30,Cladocera,Bosmina,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,42,Cladocera,Ceriodaphnia,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,4,Cladocera,Chydorus,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,6,Cladocera,Diaphanosoma,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,1,Cladocera,Disparalona,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,13,Cladocera,Ilyocryptus,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,4,Cladocera,Kurzia,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,12,Cladocera,Moina,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,1,Cladocera,Sida,,,
8/11/2020,8:39,RCS,,,51,8,51,20,,,,,None,N,N,,9,Cladocera,Simocephalus,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,293,Microzooplankton & Nauplii,Rotifers,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,6,Microzooplankton & Nauplii,Copepod nauplii,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,9,Microzooplankton & Nauplii,Ostracods,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,28,Cyclopoids,Cyclopoid copepodid,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,2,Cyclopoids,Ergasilus spp.,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,4,Calanoids,Calanoid copepodid,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,1,Calanoids,Pseudodiaptomus forbesi adult,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,2,Cladocera,Bosmina,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,2,Cladocera,Ceriodaphnia,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,23,Cladocera,Daphnia,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,150,Cladocera,Diaphanosoma,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,5,Cladocera,Disparalona,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,30,Cladocera,Ilyocryptus,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,1,Cladocera,Moina,,,
8/11/2020,10:12,RD22,,,56,4,56,9,,,,,None,N,N,,2,Cladocera,Sida,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,7,Microzooplankton & Nauplii,Rotifers,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,53,Microzooplankton & Nauplii,Copepod nauplii,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,19,Microzooplankton & Nauplii,Ostracods,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,4,Cyclopoids,Acanthocyclops vernalis adult,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,112,Cyclopoids,Cyclopoid copepodid,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,2,Cyclopoids,Macrocyclops albidus,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,2,Calanoids,Arctodiaptomus dorsalis,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,4,Calanoids,Calanoid copepodid,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,3,Calanoids,Leptodiaptomus siciloides,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,3,Cladocera,Alona,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,7,Cladocera,Bosmina,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,20,Cladocera,Ceriodaphnia,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,3,Cladocera,Chydorus,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Daphnia,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,5,Cladocera,Diaphanosoma,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Disparalona,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,25,Cladocera,Ilyocryptus,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Kurzia,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,7,Cladocera,Leydigia,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Macrothrix,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,23,Cladocera,Moina,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Picripleuroxus,,,
8/11/2020,7:34,RMB,,,52,0.6,52,1.5,,,,,High Algae,Y,N,,1,Cladocera,Simocephalus,,,
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N,8,5,Cyclopoids,Cyclopoid copepodid, ,ldixit, 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,2,Cyclopoids,Macrocyclops albidus, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,2,Cyclopoids,Microcyclops rubellus, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,230,Calanoids,Calanoid copepodids, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,10,Calanoids,Pseudodiaptomus forbesi adult, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,2,Cladocera,Camptocercus, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,6,Cladocera,Chydorus, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,4,Cladocera,Diaphanosoma, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,1,Cladocera,Graptoleberis, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,8,Harpacticoids,NA, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,98,Microzooplankton & Nauplii,Rotifers, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,186,Microzooplankton & Nauplii,Copepod nauplii, , , 
7/13/2020,8:27,LIB, , ,56,0.2,56,5.5, , , , ,"High Detritus, High Algae",N,N, ,19,Microzooplankton & Nauplii,Ostracods, , , 
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,
