StationCode,DateTime,Analyte,Result,Units,Method,Depth,Purpose,Analyte.Unit,Sampling.Date,Sampling.Time,Region,date,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity
BL5,8/7/2019 11:59,DisCalcium,10.4,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
BL5,8/7/2019 11:59,DisSilica,13,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
BL5,8/7/2019 11:59,TDS,88,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
BL5,8/7/2019 11:59,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
LIB,8/7/2019 10:59,DOP,0.07,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TOP,0.07,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DOP,0.077,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DOP,0.078,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TOP,0.08,mg/L as P,EPA 365.4 [1]*,1,Duplicate Sample,TOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Duplicate Sample,DON (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisAmmonia,0.161,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisAmmonia,0.164,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisAmmonia,0.166,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisNitrateNitrite,0.184,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisNitrateNitrite,0.184,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisNitrateNitrite,0.186,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TKN,0.293,mg/L as N,EPA 351.2 [1]*,1,Duplicate Sample,TKN (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TKN,0.367,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,VSS,1,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,VSS,1,mg/L,EPA 160.4 [1]*,1,Duplicate Sample,VSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TOC,1.9,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DOC,1.9,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TOC,1.9,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Duplicate Sample,TOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DOC,1.9,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Duplicate Sample,DOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisChloride,4.74,mg/L,EPA 300.0 28d Hold [1]*,1,Duplicate Sample,DisChloride (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisChloride,4.78,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TSS,5,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TSS,6,mg/L,EPA 160.2 [1]*,1,Duplicate Sample,TSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisCalcium,9.8,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisCalcium (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisCalcium,10.8,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisSilica,14.9,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisSilica (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DisSilica,16.1,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TDS,74,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,TDS,77,mg/L,Std Method 2540 C [1]*,1,Duplicate Sample,TDS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,DON,NA,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
RVB,8/7/2019 9:36,DOP,0.076,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TOP,0.08,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DisAmmonia,0.15,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DisNitrateNitrite,0.218,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TKN,0.283,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DOC,2.2,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TOC,2.2,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DisChloride,4.71,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TSS,5,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TSS,5,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DisCalcium,10.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,DisSilica,15.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,TDS,74,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RYI,8/7/2019 10:23,DOP,0.072,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,TOP,0.078,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisAmmonia,0.181,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisNitrateNitrite,0.189,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,TKN,0.355,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DOC,2.1,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,TOC,2.1,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisChloride,4.72,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisChloride,4.72,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,TSS,5,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisCalcium,10.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,DisSilica,15.2,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,TDS,75,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
STTD,8/7/2019 12:39,DOP,0.236,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DON,0.24,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DOP,0.24,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TOP,0.247,mg/L as P,EPA 365.4 [1]*,1,Duplicate Sample,TOP (mg/L as P),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TOP,0.262,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DON,0.27,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Duplicate Sample,DON (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TKN,0.38,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TKN,0.421,mg/L as N,EPA 351.2 [1]*,1,Duplicate Sample,TKN (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,VSS,2,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,VSS,3,mg/L,EPA 160.4 [1]*,1,Duplicate Sample,VSS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DOC,3.5,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Duplicate Sample,DOC (mg/L as C),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TOC,3.5,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Duplicate Sample,TOC (mg/L as C),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TOC,3.6,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DOC,3.7,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisChloride,8.26,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisChloride,8.26,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisChloride,8.26,mg/L,EPA 300.0 28d Hold [1]*,1,Duplicate Sample,DisChloride (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisSilica,11.9,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisSilica (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisSilica,12.1,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisCalcium,12.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisCalcium,12.6,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisCalcium (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TSS,19,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TSS,22,mg/L,EPA 160.2 [1]*,1,Duplicate Sample,TSS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TDS,109,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,TDS,109,mg/L,Std Method 2540 C [1]*,1,Duplicate Sample,TDS (mg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
SHR,8/19/2019 10:00,TOP,0.036,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisNitrateNitrite,0.052,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,TKN,0.1,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,TOC,1.6,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DOC,1.6,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisChloride,2.3,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisChloride,2.3,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,VSS,3,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisCalcium,9.8,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,TSS,13,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisSilica,15.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,TDS,78,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,TDS,78,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DON,NA,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,DOP,NA,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
I80,8/20/2019 9:27,DisAmmonia,0.053,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,DisAmmonia,0.056,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,DOP,0.426,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,DOP,0.538,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,DON,0.59,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,DON,0.61,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Duplicate Sample,DON (mg/L as N),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,TOP,0.79,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,TOP,0.81,mg/L as P,EPA 365.4 [1]*,1,Duplicate Sample,TOP (mg/L as P),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
