Date,Year,Month,DateTime,Time,StationCode,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,FlowMeterSpeed,StartMeter,EndMeter,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUEZoop,WYType,FlowPulseType,NetFlowDays,SamplePeriod
9/18/2019,2019,9,9/18/2019 10:57,10:57:00,BL5,20.6,1.1,286,312,8.13,7.81,8.7,Low,801233,804410,97,0.7,97,0.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,11,42.47352243,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 10:57,10:57:00,BL5,20.6,1.1,286,312,8.13,7.81,8.7,Low,801233,804410,97,0.7,97,0.7,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,344,1328.262883,W,MA-Ag,26,During
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,199,615.7857492,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,30,92.8320225,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,2,6.1888015,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,39,Cladocera,Camptocercus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Eurycercidae,Camptocercus,NA,Camptocercus sp.,Genus,Camptocercus sp.,NA,2,6.1888015,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,3,9.28320225,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,1,3.09440075,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,3,9.28320225,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,123,Cladocera,Pseudochydorus sp.,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Pseudochydorus,NA,Pseudochydorus sp.,Genus,Pseudochydorus sp.,NA,1,3.09440075,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,1,3.09440075,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,15,46.41601125,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,125,Cyclopoids,Macrocyclops albidus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Macrocyclops,albidus,Macrocyclops albidus,Species,Macrocyclops albidus,NA,2,6.1888015,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,2,6.1888015,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,46,Harpacticoids,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Harpacticoida,Order,Harpacticoid,NA,1,3.09440075,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,84,12.99648315,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,34,5.260481275,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 10:50,10:50:00,BL5,17.5,1.5,154,180,7.76,8.6,8.6,Low,766167,769600,60,0.5,60,10,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,37,5.724641387,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,185,890.0676577,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,7,33.6782357,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,80,Calanoids,Skistodiaptomus pallidus adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Skistodiaptomus,pallidus,Skistodiaptomus pallidus,Species,Skistodiaptomus pallidus,adult,1,4.811176528,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,3,14.43352958,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,1,4.811176528,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,2,9.622353056,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,5,24.05588264,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,106,Cyclopoids,Eucyclops pectinifer,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,pectinifer,Eucyclops pectinifer,Species,Eucyclops pectinifer,NA,2,9.622353056,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,330,158.7688254,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,22,10.58458836,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 11:18,11:18:00,BL5,16.4,1.7,137,164,8.05,9.31,5.6,Low,741104,744600,57,0.3,57,3,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,6,2.886705917,W,MA-Ag,26,After
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,1,75.23426186,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,38,2858.901951,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,9,677.1083567,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,3,225.7027856,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,2,150.4685237,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,68,5115.929806,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,102,Cladocera,Disparalona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Disparalona,NA,Disparalona sp.,Genus,Disparalona sp.,NA,8,601.8740949,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,1,75.23426186,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,50,3761.713093,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,88,Cladocera,Picripleuroxus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Picripleuroxus,NA,Picripleuroxus sp.,Genus,Picripleuroxus sp.,NA,3,225.7027856,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,2,150.4685237,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,77,5793.038163,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,1,75.23426186,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,46,Harpacticoids,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Harpacticoida,Order,Harpacticoid,NA,3,225.7027856,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,7,175.546611,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,200.6246983,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 9:26,9:26:00,I80,24.4,0.13,687,695,8.12,6.59,79.6,Low,890725,891431,60,0.1,60,0.3,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,292,7322.801487,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,17,393.9623084,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,1,23.17425343,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,5,115.8712672,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,24,556.1820824,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,14,324.4395481,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,2,46.34850687,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,6,139.0455206,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,72,1668.546247,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,102,Cladocera,Disparalona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Disparalona,NA,Disparalona sp.,Genus,Disparalona sp.,NA,2,46.34850687,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,4,92.69701374,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,86,Cladocera,Kurzia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Kurzia,NA,Kurzia sp.,Genus,Kurzia sp.,NA,1,23.17425343,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,45,Cladocera,Macrothrix,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Macrothricidae,Macrothrix,NA,Macrothrix sp.,Genus,Macrothrix sp.,NA,7,162.219774,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,13,301.2652946,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,88,Cladocera,Picripleuroxus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Picripleuroxus,NA,Picripleuroxus sp.,Genus,Picripleuroxus sp.,NA,1,23.17425343,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,39,903.7958839,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,106,Cyclopoids,Eucyclops pectinifer,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,pectinifer,Eucyclops pectinifer,Species,Eucyclops pectinifer,NA,1,23.17425343,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,22,254.9167878,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 9:27,9:27:00,I80,22.9,0.15,603,629,8,5.81,75,Low,932045,933000,50,0.2,50,0.4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,14,162.219774,W,MA-Ag,26,Before
