"","X","Station.Code","Date","Time","Classification","Organism","Count","Subsample","VolMeso","SubMeso","VolMicro","SubMicro","StartMeter","EndMeter","FlowMeterSpeed","CPUE"
"4091",4091,"RVB-DUP","2019-10-02","09:25:00","Microzooplankton_Nauplii","Copepod nauplii",104,1,52,1,52,47,773180,776800,"Low",2.8138398085566
"4092",4092,"RVB-DUP","2019-10-02","09:25:00","Microzooplankton_Nauplii","Ostracods",26,1,52,1,52,47,773180,776800,"Low",0.703459952139149
"4096",4096,"RVB-DUP","2019-10-02","09:25:00","Cyclopoids","Cyclopoid copepodid",26,1,52,1,52,47,773180,776800,"Low",33.06261775054
"4115",4115,"RVB-DUP","2019-10-02","09:25:00","Calanoids","Acartiella sinensis",2,1,52,1,52,47,773180,776800,"Low",2.54327828850308
"4116",4116,"RVB-DUP","2019-10-02","09:25:00","Calanoids","Calanoid copepodid",187,1,52,1,52,47,773180,776800,"Low",237.796519975038
"4123",4123,"RVB-DUP","2019-10-02","09:25:00","Calanoids","Pseudodiaptomus forbesi adult",14,1,52,1,52,47,773180,776800,"Low",17.8029480195215
"4130",4130,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Alona",1,1,52,1,52,47,773180,776800,"Low",1.27163914425154
"4133",4133,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Bosmina",6,1,52,1,52,47,773180,776800,"Low",7.62983486550923
"4134",4134,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Camptocercus",1,1,52,1,52,47,773180,776800,"Low",1.27163914425154
"4135",4135,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Ceriodaphnia",1,1,52,1,52,47,773180,776800,"Low",1.27163914425154
"4136",4136,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Chydorus",1,1,52,1,52,47,773180,776800,"Low",1.27163914425154
"4138",4138,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Diaphanosoma",9,1,52,1,52,47,773180,776800,"Low",11.4447522982638
"4147",4147,"RVB-DUP","2019-10-02","09:25:00","Cladocera","Monospilus",1,1,52,1,52,47,773180,776800,"Low",1.27163914425154
"4171",4171,"RVB","2019-08-07","09:36:00","Microzooplankton_Nauplii","Rotifers",13,1,58,0.2,58,3.1,996490,1000000,"Low",6.13439377646937
"4172",4172,"RVB","2019-08-07","09:36:00","Microzooplankton_Nauplii","Copepod nauplii",5,1,58,0.2,58,3.1,996490,1000000,"Low",2.35938222171899
"4173",4173,"RVB","2019-08-07","09:36:00","Microzooplankton_Nauplii","Ostracods",6,1,58,0.2,58,3.1,996490,1000000,"Low",2.83125866606279
"4178",4178,"RVB","2019-08-07","09:36:00","Cyclopoids","Cyclopoid copepodid",1,1,58,0.2,58,3.1,996490,1000000,"Low",7.31408488732887
"4198",4198,"RVB","2019-08-07","09:36:00","Calanoids","Calanoid copepodid",270,1,58,0.2,58,3.1,996490,1000000,"Low",1974.80291957879
"4205",4205,"RVB","2019-08-07","09:36:00","Calanoids","Pseudodiaptomus forbesi adult",106,1,58,0.2,58,3.1,996490,1000000,"Low",775.29299805686
"4215",4215,"RVB","2019-08-07","09:36:00","Cladocera","Bosmina",2,1,58,0.2,58,3.1,996490,1000000,"Low",14.6281697746577
"4217",4217,"RVB","2019-08-07","09:36:00","Cladocera","Ceriodaphnia",1,1,58,0.2,58,3.1,996490,1000000,"Low",7.31408488732887
"4220",4220,"RVB","2019-08-07","09:36:00","Cladocera","Diaphanosoma",1,1,58,0.2,58,3.1,996490,1000000,"Low",7.31408488732887
"4253",4253,"RVB","2019-08-21","09:30:00","Microzooplankton_Nauplii","Rotifers",114,1,46,0.3,46,6.2,946615,950200,"Low",20.8857919978537
"4254",4254,"RVB","2019-08-21","09:30:00","Microzooplankton_Nauplii","Copepod nauplii",184,1,46,0.3,46,6.2,946615,950200,"Low",33.7104011193429
"4255",4255,"RVB","2019-08-21","09:30:00","Microzooplankton_Nauplii","Ostracods",24,1,46,0.3,46,6.2,946615,950200,"Low",4.39700884165342
"4257",4257,"RVB","2019-08-21","09:30:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,46,0.3,46,6.2,946615,950200,"Low",3.78631316920156
"4260",4260,"RVB","2019-08-21","09:30:00","Cyclopoids","Cyclopoid copepodid",2,1,46,0.3,46,6.2,946615,950200,"Low",7.57262633840311
"4280",4280,"RVB","2019-08-21","09:30:00","Calanoids","Calanoid copepodid",237,1,46,0.3,46,6.2,946615,950200,"Low",897.356221100769
"4287",4287,"RVB","2019-08-21","09:30:00","Calanoids","Pseudodiaptomus forbesi adult",8,1,46,0.3,46,6.2,946615,950200,"Low",30.2905053536124
"4297",4297,"RVB","2019-08-21","09:30:00","Cladocera","Bosmina",5,1,46,0.3,46,6.2,946615,950200,"Low",18.9315658460078
"4335",4335,"RVB","2019-09-04","09:40:00","Microzooplankton_Nauplii","Rotifers",100,1,54,0.3,54,8,855541,859100,"Low",16.7897759146834
"4337",4337,"RVB","2019-09-04","09:40:00","Microzooplankton_Nauplii","Copepod nauplii",68,1,54,0.3,54,8,855541,859100,"Low",11.4170476219847
"4338",4338,"RVB","2019-09-04","09:40:00","Microzooplankton_Nauplii","Ostracods",20,1,54,0.3,54,8,855541,859100,"Low",3.35795518293669
"4342",4342,"RVB","2019-09-04","09:40:00","Cyclopoids","Cyclopoid copepodid",1,1,54,0.3,54,8,855541,859100,"Low",4.47727357724892
"4362",4362,"RVB","2019-09-04","09:40:00","Calanoids","Calanoid copepodid",189,1,54,0.3,54,8,855541,859100,"Low",846.204706100045
"4369",4369,"RVB","2019-09-04","09:40:00","Calanoids","Pseudodiaptomus forbesi adult",4,1,54,0.3,54,8,855541,859100,"Low",17.9090943089957
"4379",4379,"RVB","2019-09-04","09:40:00","Cladocera","Bosmina",4,1,54,0.3,54,8,855541,859100,"Low",17.9090943089957
"4380",4380,"RVB","2019-09-04","09:40:00","Cladocera","Camptocercus",1,1,54,0.3,54,8,855541,859100,"Low",4.47727357724892
"4383",4383,"RVB","2019-09-04","09:40:00","Cladocera","Daphnia",1,1,54,0.3,54,8,855541,859100,"Low",4.47727357724892
"4392",4392,"RVB","2019-09-04","09:40:00","Cladocera","Moina",1,1,54,0.3,54,8,855541,859100,"Low",4.47727357724892
"4417",4417,"RVB","2019-09-18","09:01:00","Microzooplankton_Nauplii","Rotifers",87,1,54,0.6,54,27,810014,813800,"Low",4.06853216394997
"4418",4418,"RVB","2019-09-18","09:01:00","Microzooplankton_Nauplii","Copepod nauplii",15,1,54,0.6,54,27,810014,813800,"Low",0.701471062749995
"4419",4419,"RVB","2019-09-18","09:01:00","Microzooplankton_Nauplii","Ostracods",45,1,54,0.6,54,27,810014,813800,"Low",2.10441318824999
"4423",4423,"RVB","2019-09-18","09:01:00","Cyclopoids","Cyclopoid copepodid",17,1,54,0.6,54,27,810014,813800,"Low",35.7750242002498
"4443",4443,"RVB","2019-09-18","09:01:00","Calanoids","Calanoid copepodid",141,1,54,0.6,54,27,810014,813800,"Low",296.722259543248
"4450",4450,"RVB","2019-09-18","09:01:00","Calanoids","Pseudodiaptomus forbesi adult",20,1,54,0.6,54,27,810014,813800,"Low",42.0882637649997
"4460",4460,"RVB","2019-09-18","09:01:00","Cladocera","Bosmina",6,1,54,0.6,54,27,810014,813800,"Low",12.6264791294999
"4461",4461,"RVB","2019-09-18","09:01:00","Cladocera","Camptocercus",1,1,54,0.6,54,27,810014,813800,"Low",2.10441318824999
"4462",4462,"RVB","2019-09-18","09:01:00","Cladocera","Ceriodaphnia",1,1,54,0.6,54,27,810014,813800,"Low",2.10441318824999
"4463",4463,"RVB","2019-09-18","09:01:00","Cladocera","Chydorus",2,1,54,0.6,54,27,810014,813800,"Low",4.20882637649997
"4473",4473,"RVB","2019-09-18","09:01:00","Cladocera","Moina",29,1,54,0.6,54,27,810014,813800,"Low",61.0279824592496
"4498",4498,"RVB","2019-10-02","09:17:00","Microzooplankton_Nauplii","Rotifers",27,1,46,2.5,46,46,776776,780391,"Low",0.661187413337299
"4499",4499,"RVB","2019-10-02","09:17:00","Microzooplankton_Nauplii","Copepod nauplii",43,1,46,2.5,46,46,776776,780391,"Low",1.05300217679644
"4500",4500,"RVB","2019-10-02","09:17:00","Microzooplankton_Nauplii","Ostracods",17,1,46,2.5,46,46,776776,780391,"Low",0.416303186175336
"4501",4501,"RVB","2019-10-02","09:17:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4504",4504,"RVB","2019-10-02","09:17:00","Cyclopoids","Cyclopoid copepodid",45,1,46,2.5,46,46,776776,780391,"Low",20.2764140090105
"4507",4507,"RVB","2019-10-02","09:17:00","Cyclopoids","Eucyclops pectinifer",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4512",4512,"RVB","2019-10-02","09:17:00","Cyclopoids","Mesocyclops edax",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4513",4513,"RVB","2019-10-02","09:17:00","Cyclopoids","Microcyclops rubellus",2,1,46,2.5,46,46,776776,780391,"Low",0.901173955956022
"4523",4523,"RVB","2019-10-02","09:17:00","Calanoids","Acartiella sinensis",4,1,46,2.5,46,46,776776,780391,"Low",1.80234791191204
"4524",4524,"RVB","2019-10-02","09:17:00","Calanoids","Calanoid copepodid",164,1,46,2.5,46,46,776776,780391,"Low",73.8962643883938
"4531",4531,"RVB","2019-10-02","09:17:00","Calanoids","Pseudodiaptomus forbesi adult",3,1,46,2.5,46,46,776776,780391,"Low",1.35176093393403
"4538",4538,"RVB","2019-10-02","09:17:00","Cladocera","Alona",3,1,46,2.5,46,46,776776,780391,"Low",1.35176093393403
"4539",4539,"RVB","2019-10-02","09:17:00","Cladocera","Alonella",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4541",4541,"RVB","2019-10-02","09:17:00","Cladocera","Bosmina",4,1,46,2.5,46,46,776776,780391,"Low",1.80234791191204
"4542",4542,"RVB","2019-10-02","09:17:00","Cladocera","Camptocercus",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4543",4543,"RVB","2019-10-02","09:17:00","Cladocera","Ceriodaphnia",2,1,46,2.5,46,46,776776,780391,"Low",0.901173955956022
"4548",4548,"RVB","2019-10-02","09:17:00","Cladocera","Eurycercus",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4549",4549,"RVB","2019-10-02","09:17:00","Cladocera","Graptoleberis",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4551",4551,"RVB","2019-10-02","09:17:00","Cladocera","Kurzia",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4555",4555,"RVB","2019-10-02","09:17:00","Cladocera","Monospilus",6,1,46,2.5,46,46,776776,780391,"Low",2.70352186786807
"4561",4561,"RVB","2019-10-02","09:17:00","Cladocera","Simocephalus",1,1,46,2.5,46,46,776776,780391,"Low",0.450586977978011
"4579",4579,"RVB","2019-10-16","09:08:00","Microzooplankton_Nauplii","Rotifers",2,1,43,0.7,43,8.3,747038,751000,"Low",0.231512797426098
"4580",4580,"RVB","2019-10-16","09:08:00","Microzooplankton_Nauplii","Copepod nauplii",140,1,43,0.7,43,8.3,747038,751000,"Low",16.2058958198268
"4581",4581,"RVB","2019-10-16","09:08:00","Microzooplankton_Nauplii","Ostracods",8,1,43,0.7,43,8.3,747038,751000,"Low",0.92605118970439
"4582",4582,"RVB","2019-10-16","09:08:00","Microzooplankton_Nauplii","Barnacles nauplii",5,1,43,0.7,43,8.3,747038,751000,"Low",0.578781993565244
"4586",4586,"RVB","2019-10-16","09:08:00","Cyclopoids","Cyclopoid copepodid",15,1,43,0.7,43,8.3,747038,751000,"Low",20.5881023425351
"4589",4589,"RVB","2019-10-16","09:08:00","Cyclopoids","Eucyclops",1,1,43,0.7,43,8.3,747038,751000,"Low",1.37254015616901
"4594",4594,"RVB","2019-10-16","09:08:00","Cyclopoids","Mesocyclops edax",1,1,43,0.7,43,8.3,747038,751000,"Low",1.37254015616901
"4595",4595,"RVB","2019-10-16","09:08:00","Cyclopoids","Microcyclops rubellus",2,1,43,0.7,43,8.3,747038,751000,"Low",2.74508031233801
"4606",4606,"RVB","2019-10-16","09:08:00","Calanoids","Calanoid copepodid",181,1,43,0.7,43,8.3,747038,751000,"Low",248.42976826659
"4613",4613,"RVB","2019-10-16","09:08:00","Calanoids","Pseudodiaptomus forbesi adult",26,1,43,0.7,43,8.3,747038,751000,"Low",35.6860440603942
"4620",4620,"RVB","2019-10-16","09:08:00","Cladocera","Alona",1,1,43,0.7,43,8.3,747038,751000,"Low",1.37254015616901
"4623",4623,"RVB","2019-10-16","09:08:00","Cladocera","Bosmina",6,1,43,0.7,43,8.3,747038,751000,"Low",8.23524093701404
"4626",4626,"RVB","2019-10-16","09:08:00","Cladocera","Chydorus",2,1,43,0.7,43,8.3,747038,751000,"Low",2.74508031233801
"4628",4628,"RVB","2019-10-16","09:08:00","Cladocera","Diaphanosoma",2,1,43,0.7,43,8.3,747038,751000,"Low",2.74508031233801
"4636",4636,"RVB","2019-10-16","09:08:00","Cladocera","Moina",1,1,43,0.7,43,8.3,747038,751000,"Low",1.37254015616901
"4661",4661,"RYI-DUP","2019-09-04","10:30:00","Microzooplankton_Nauplii","Rotifers",165,1,56,0.3,56,12,852288,854100,"Low",37.6185149291766
"4662",4662,"RYI-DUP","2019-09-04","10:30:00","Microzooplankton_Nauplii","Copepod nauplii",9,1,56,0.3,56,12,852288,854100,"Low",2.05191899613691
"4663",4663,"RYI-DUP","2019-09-04","10:30:00","Microzooplankton_Nauplii","Ostracods",28,1,56,0.3,56,12,852288,854100,"Low",6.38374798798149
"4665",4665,"RYI-DUP","2019-09-04","10:30:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,56,0.3,56,12,852288,854100,"Low",9.1196399828307
"4668",4668,"RYI-DUP","2019-09-04","10:30:00","Cyclopoids","Cyclopoid copepodid",1,1,56,0.3,56,12,852288,854100,"Low",9.1196399828307
"4688",4688,"RYI-DUP","2019-09-04","10:30:00","Calanoids","Calanoid copepodid",206,1,56,0.3,56,12,852288,854100,"Low",1878.64583646312
"4695",4695,"RYI-DUP","2019-09-04","10:30:00","Calanoids","Pseudodiaptomus forbesi adult",27,1,56,0.3,56,12,852288,854100,"Low",246.230279536429
"4706",4706,"RYI-DUP","2019-09-04","10:30:00","Cladocera","Camptocercus",1,1,56,0.3,56,12,852288,854100,"Low",9.1196399828307
"4707",4707,"RYI-DUP","2019-09-04","10:30:00","Cladocera","Ceriodaphnia",1,1,56,0.3,56,12,852288,854100,"Low",9.1196399828307
"4743",4743,"RYI","2019-08-07","10:23:00","Microzooplankton_Nauplii","Rotifers",69,1,67,0.15,67,5.3,993552,996480,"Low",26.3721821356819
"4744",4744,"RYI","2019-08-07","10:23:00","Microzooplankton_Nauplii","Copepod nauplii",8,1,67,0.15,67,5.3,993552,996480,"Low",3.0576443055863
"4745",4745,"RYI","2019-08-07","10:23:00","Microzooplankton_Nauplii","Ostracods",14,1,67,0.15,67,5.3,993552,996480,"Low",5.35087753477603
"4753",4753,"RYI","2019-08-07","10:23:00","Cyclopoids","Eucyclops",1,1,67,0.15,67,5.3,993552,996480,"Low",13.5045956830062
"4770",4770,"RYI","2019-08-07","10:23:00","Calanoids","Calanoid copepodid",243,1,67,0.15,67,5.3,993552,996480,"Low",3281.6167509705
"4777",4777,"RYI","2019-08-07","10:23:00","Calanoids","Pseudodiaptomus forbesi adult",31,1,67,0.15,67,5.3,993552,996480,"Low",418.642466173191
"4825",4825,"RYI","2019-08-21","10:20:00","Microzooplankton_Nauplii","Rotifers",108,1,52,0.3,52,5.7,943025,946500,"Low",25.0995855022886
"4826",4826,"RYI","2019-08-21","10:20:00","Microzooplankton_Nauplii","Copepod nauplii",37,1,52,0.3,52,5.7,943025,946500,"Low",8.5989320702285
"4827",4827,"RYI","2019-08-21","10:20:00","Microzooplankton_Nauplii","Ostracods",22,1,52,0.3,52,5.7,943025,946500,"Low",5.11287852824397
"4832",4832,"RYI","2019-08-21","10:20:00","Cyclopoids","Cyclopoid copepodid",3,1,52,0.3,52,5.7,943025,946500,"Low",13.2470034595412
"4852",4852,"RYI","2019-08-21","10:20:00","Calanoids","Calanoid copepodid",279,1,52,0.3,52,5.7,943025,946500,"Low",1231.97132173733
"4859",4859,"RYI","2019-08-21","10:20:00","Calanoids","Pseudodiaptomus forbesi adult",9,1,52,0.3,52,5.7,943025,946500,"Low",39.7410103786236
"4869",4869,"RYI","2019-08-21","10:20:00","Cladocera","Bosmina",11,1,52,0.3,52,5.7,943025,946500,"Low",48.5723460183178
"4870",4870,"RYI","2019-08-21","10:20:00","Cladocera","Camptocercus",1,1,52,0.3,52,5.7,943025,946500,"Low",4.41566781984707
"4871",4871,"RYI","2019-08-21","10:20:00","Cladocera","Ceriodaphnia",3,1,52,0.3,52,5.7,943025,946500,"Low",13.2470034595412
"4874",4874,"RYI","2019-08-21","10:20:00","Cladocera","Diaphanosoma",1,1,52,0.3,52,5.7,943025,946500,"Low",4.41566781984707
"4883",4883,"RYI","2019-08-21","10:20:00","Cladocera","Monospilus",1,1,52,0.3,52,5.7,943025,946500,"Low",4.41566781984707
"4907",4907,"RYI","2019-09-04","10:12:00","Microzooplankton_Nauplii","Rotifers",10,1,36,0.25,36,21,854108,855500,"Low",1.0902173413676
"4908",4908,"RYI","2019-09-04","10:12:00","Microzooplankton_Nauplii","Copepod nauplii",217,1,36,0.25,36,21,854108,855500,"Low",23.657716307677
"4909",4909,"RYI","2019-09-04","10:12:00","Microzooplankton_Nauplii","Ostracods",80,1,36,0.25,36,21,854108,855500,"Low",8.72173873094083
"4913",4913,"RYI","2019-09-04","10:12:00","Cyclopoids","Cyclopoid copepodid",3,1,36,0.25,36,21,854108,855500,"Low",27.4734770024636
"4933",4933,"RYI","2019-09-04","10:12:00","Calanoids","Calanoid copepodid",189,1,36,0.25,36,21,854108,855500,"Low",1730.82905115521
"4941",4941,"RYI","2019-09-04","10:12:00","Calanoids","Pseudodiaptomus forbesi adult",18,1,36,0.25,36,21,854108,855500,"Low",164.840862014782
"4950",4950,"RYI","2019-09-04","10:12:00","Cladocera","Bosmina",2,1,36,0.25,36,21,854108,855500,"Low",18.3156513349757
"4952",4952,"RYI","2019-09-04","10:12:00","Cladocera","Ceriodaphnia",1,1,36,0.25,36,21,854108,855500,"Low",9.15782566748787
"4987",4987,"RYI","2019-09-18","09:42:00","Microzooplankton_Nauplii","Rotifers",199,1,39,0.6,39,11,807818,810000,"Low",28.6245960774911
"4988",4988,"RYI","2019-09-18","09:42:00","Microzooplankton_Nauplii","Copepod nauplii",21,1,39,0.6,39,11,807818,810000,"Low",3.02068601822771
"4989",4989,"RYI","2019-09-18","09:42:00","Microzooplankton_Nauplii","Ostracods",11,1,39,0.6,39,11,807818,810000,"Low",1.58226410478594
"4993",4993,"RYI","2019-09-18","09:42:00","Cyclopoids","Cyclopoid copepodid",6,1,39,0.6,39,11,807818,810000,"Low",15.8226410478594
"4994",4994,"RYI","2019-09-18","09:42:00","Cyclopoids","Diacyclops thomasi",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5008",5008,"RYI","2019-09-18","09:42:00","Cyclopoids","Paracyclops sp.",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5012",5012,"RYI","2019-09-18","09:42:00","Calanoids","Arctodiaptomus dorsalis",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5013",5013,"RYI","2019-09-18","09:42:00","Calanoids","Calanoid copepodid",174,1,39,0.6,39,11,807818,810000,"Low",458.856590387923
"5020",5020,"RYI","2019-09-18","09:42:00","Calanoids","Pseudodiaptomus forbesi adult",49,1,39,0.6,39,11,807818,810000,"Low",129.218235224185
"5027",5027,"RYI","2019-09-18","09:42:00","Cladocera","Alona",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5030",5030,"RYI","2019-09-18","09:42:00","Cladocera","Bosmina",2,1,39,0.6,39,11,807818,810000,"Low",5.27421368261981
"5031",5031,"RYI","2019-09-18","09:42:00","Cladocera","Camptocercus",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5032",5032,"RYI","2019-09-18","09:42:00","Cladocera","Ceriodaphnia",4,1,39,0.6,39,11,807818,810000,"Low",10.5484273652396
"5033",5033,"RYI","2019-09-18","09:42:00","Cladocera","Chydorus",4,1,39,0.6,39,11,807818,810000,"Low",10.5484273652396
"5035",5035,"RYI","2019-09-18","09:42:00","Cladocera","Diaphanosoma",2,1,39,0.6,39,11,807818,810000,"Low",5.27421368261981
"5039",5039,"RYI","2019-09-18","09:42:00","Cladocera","Ilyocryptus",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5042",5042,"RYI","2019-09-18","09:42:00","Cladocera","Macrothrix",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5043",5043,"RYI","2019-09-18","09:42:00","Cladocera","Moina",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5047",5047,"RYI","2019-09-18","09:42:00","Cladocera","Pseudochydorus",1,1,39,0.6,39,11,807818,810000,"Low",2.6371068413099
"5068",5068,"RYI","2019-10-02","09:49:00","Microzooplankton_Nauplii","Rotifers",71,1,45,0.7,45,8.7,770934,773200,"Low",14.3469907853407
"5069",5069,"RYI","2019-10-02","09:49:00","Microzooplankton_Nauplii","Copepod nauplii",55,1,45,0.7,45,8.7,770934,773200,"Low",11.1138661013202
"5070",5070,"RYI","2019-10-02","09:49:00","Microzooplankton_Nauplii","Ostracods",6,1,45,0.7,45,8.7,770934,773200,"Low",1.21242175650766
"5074",5074,"RYI","2019-10-02","09:49:00","Cyclopoids","Cyclopoid copepodid",13,1,45,0.7,45,8.7,770934,773200,"Low",32.6487858716706
"5077",5077,"RYI","2019-10-02","09:49:00","Cyclopoids","Eucyclops pectinifer",2,1,45,0.7,45,8.7,770934,773200,"Low",5.02289013410317
"5083",5083,"RYI","2019-10-02","09:49:00","Cyclopoids","Microcyclops rubellus",1,1,45,0.7,45,8.7,770934,773200,"Low",2.51144506705158
"5089",5089,"RYI","2019-10-02","09:49:00","Cyclopoids","Paracyclops fimbriatus",1,1,45,0.7,45,8.7,770934,773200,"Low",2.51144506705158
"5094",5094,"RYI","2019-10-02","09:49:00","Calanoids","Calanoid copepodid",151,1,45,0.7,45,8.7,770934,773200,"Low",379.228205124789
"5101",5101,"RYI","2019-10-02","09:49:00","Calanoids","Pseudodiaptomus forbesi adult",39,1,45,0.7,45,8.7,770934,773200,"Low",97.9463576150118
"5109",5109,"RYI","2019-10-02","09:49:00","Cladocera","Alonella",1,1,45,0.7,45,8.7,770934,773200,"Low",2.51144506705158
"5111",5111,"RYI","2019-10-02","09:49:00","Cladocera","Bosmina",4,1,45,0.7,45,8.7,770934,773200,"Low",10.0457802682063
"5113",5113,"RYI","2019-10-02","09:49:00","Cladocera","Ceriodaphnia",7,1,45,0.7,45,8.7,770934,773200,"Low",17.5801154693611
"5114",5114,"RYI","2019-10-02","09:49:00","Cladocera","Chydorus",1,1,45,0.7,45,8.7,770934,773200,"Low",2.51144506705158
"5123",5123,"RYI","2019-10-02","09:49:00","Cladocera","Macrothrix",1,1,45,0.7,45,8.7,770934,773200,"Low",2.51144506705158
"5125",5125,"RYI","2019-10-02","09:49:00","Cladocera","Monospilus",2,1,45,0.7,45,8.7,770934,773200,"Low",5.02289013410317
"5149",5149,"RYI","2019-10-16","10:03:00","Microzooplankton_Nauplii","Rotifers",5,1,43,1,43,5.5,745327,747000,"Low",2.06846865680548
"5150",5150,"RYI","2019-10-16","10:03:00","Microzooplankton_Nauplii","Copepod nauplii",317,1,43,1,43,5.5,745327,747000,"Low",131.140912841467
"5151",5151,"RYI","2019-10-16","10:03:00","Microzooplankton_Nauplii","Ostracods",1,1,43,1,43,5.5,745327,747000,"Low",0.413693731361096
"5154",5154,"RYI","2019-10-16","10:03:00","Cyclopoids","Cyclopoid adult",12,1,43,1,43,5.5,745327,747000,"Low",27.3037862698323
"5156",5156,"RYI","2019-10-16","10:03:00","Cyclopoids","Diacyclops thomasi",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5158",5158,"RYI","2019-10-16","10:03:00","Cyclopoids","Eucyclops",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5163",5163,"RYI","2019-10-16","10:03:00","Cyclopoids","Macrocyclops albidus",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5164",5164,"RYI","2019-10-16","10:03:00","Cyclopoids","Mesocyclops edax",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5165",5165,"RYI","2019-10-16","10:03:00","Cyclopoids","Microcyclops rubellus",3,1,43,1,43,5.5,745327,747000,"Low",6.82594656745808
"5171",5171,"RYI","2019-10-16","10:03:00","Cyclopoids","Tropocyclops prasinus",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5175",5175,"RYI","2019-10-16","10:03:00","Calanoids","Acartiella sinensis",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5176",5176,"RYI","2019-10-16","10:03:00","Calanoids","Calanoid copepodid",218,1,43,1,43,5.5,745327,747000,"Low",496.018783901954
"5179",5179,"RYI","2019-10-16","10:03:00","Calanoids","Eurytemora affinis adult",26,1,43,1,43,5.5,745327,747000,"Low",59.1582035846367
"5190",5190,"RYI","2019-10-16","10:03:00","Cladocera","Alona",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5193",5193,"RYI","2019-10-16","10:03:00","Cladocera","Bosmina",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5194",5194,"RYI","2019-10-16","10:03:00","Cladocera","Camptocercus",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5195",5195,"RYI","2019-10-16","10:03:00","Cladocera","Ceriodaphnia",3,1,43,1,43,5.5,745327,747000,"Low",6.82594656745808
"5196",5196,"RYI","2019-10-16","10:03:00","Cladocera","Chydorus",2,1,43,1,43,5.5,745327,747000,"Low",4.55063104497206
"5207",5207,"RYI","2019-10-16","10:03:00","Cladocera","Monospilus",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5214",5214,"RYI","2019-10-16","10:03:00","Harpacticoids","Harpacticoids",1,1,43,1,43,5.5,745327,747000,"Low",2.27531552248603
"5231",5231,"SHR-DUP","2019-09-05","10:07:00","Microzooplankton_Nauplii","Rotifers",7,1,155,2.4,155,2.4,830569,834000,"Low",11.664520573347
"5232",5232,"SHR-DUP","2019-09-05","10:07:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,155,2.4,155,2.4,830569,834000,"Low",1.66636008190672
"5233",5233,"SHR-DUP","2019-09-05","10:07:00","Microzooplankton_Nauplii","Ostracods",4,1,155,2.4,155,2.4,830569,834000,"Low",6.66544032762686
"5237",5237,"SHR-DUP","2019-09-05","10:07:00","Cyclopoids","Cyclopoid copepodid",35,1,155,2.4,155,2.4,830569,834000,"Low",58.322602866735
"5239",5239,"SHR-DUP","2019-09-05","10:07:00","Cyclopoids","Eucyclops elegans",2,1,155,2.4,155,2.4,830569,834000,"Low",3.33272016381343
"5240",5240,"SHR-DUP","2019-09-05","10:07:00","Cyclopoids","Eucyclops pectinifer",1,1,155,2.4,155,2.4,830569,834000,"Low",1.66636008190672
"5247",5247,"SHR-DUP","2019-09-05","10:07:00","Cyclopoids","Microcyclops rubellus",7,1,155,2.4,155,2.4,830569,834000,"Low",11.664520573347
"5251",5251,"SHR-DUP","2019-09-05","10:07:00","Cyclopoids","Paracyclops fimbriatus",10,1,155,2.4,155,2.4,830569,834000,"Low",16.6636008190672
